,compiler,cluster,source_file_cpp,name_cpp,median_ns_cpp,mean_ns_cpp,variance_ns_cpp,impl_cpp,kernel,median_cpp_ns_cpp,source_file_dace,name_dace,median_ns_dace,mean_ns_dace,variance_ns_dace,impl_dace,median_cpp_ns_dace
563,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s1421,208041842.0,208815465.36363637,12487365746877.848,cpp,s1421,208041842.0,runtimes_v8f_intrinsic_sve.csv,dace_s1421,205812000.0,207809100.0,21339993433333.348,dace,215098746.0
564,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s322,209352635.0,209143222.0909091,599816321934.8895,cpp,s322,209352635.0,runtimes_v7f_default.csv,dace_s322,208331000.0,208260000.0,595718200000.0011,dace,209352635.0
565,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s322,209432368.0,209327740.63636363,854774961373.855,cpp,s322,209432368.0,runtimes_v7f_default.csv,dace_s322,208583000.0,208535600.0,367331377777.774,dace,209432368.0
566,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s151,209704307.0,210777333.27272728,4565959924058.195,cpp,s151,209704307.0,runtimes_v8f_intrinsic_sve.csv,dace_s151,201904500.0,202861900.0,13707744544444.441,dace,209704307.0
567,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s452,210245967.0,211455362.8181818,5871190130403.592,cpp,s452,210245967.0,runtimes_v8f_.csv,dace_s452,211943500.0,212978800.0,5296904622222.23,dace,214448507.0
568,graceclang,arm,runtimes_v8f_.csv,cpp_s1421,212386023.0,213983343.0,10606907151777.668,cpp,s1421,212386023.0,runtimes_v8f_.csv,dace_s1421,206364500.0,209309500.0,39124103166666.68,dace,212386023.0
569,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s274,212410205.0,6377571804.636364,3.028609568801933e+20,cpp,s274,212410205.0,runtimes_v7f_default.csv,dace_s274,213637500.0,4969128500.0,1.741637516853216e+20,dace,212410205.0
570,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s452,212755093.0,213665081.1818182,3594079568026.7646,cpp,s452,212755093.0,runtimes_v8f_.csv,dace_s452,211860000.0,212383090.9090909,2639587090909.0967,dace,214129824.0
571,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s123,212824758.0,212624472.36363637,267447805238.44833,cpp,s123,212824758.0,runtimes_v7f_default.csv,dace_s123,192622000.0,192552272.72727272,528234418181.8164,dace,212824758.0
572,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s244,212833250.0,212834788.0909091,5159961732.490941,cpp,s244,212833250.0,runtimes_v7f_default.csv,dace_s244,181650000.0,181649909.0909091,2036690909.0909226,dace,212833250.0
573,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s2233,212940014.0,213091433.72727272,314355900049.0133,cpp,s2233,212940014.0,runtimes_v7f_default.csv,dace_s2233,212153000.0,212077363.63636363,164360854545.4545,dace,212940014.0
574,graceclang,arm,runtimes_v8f_.csv,cpp_s452,213180636.0,214408960.63636363,5629203106004.249,cpp,s452,213180636.0,runtimes_v8f_.csv,dace_s452,212208000.0,212528272.72727272,2705274418181.827,dace,213180636.0
575,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s323,213380791.0,213355950.0,565693711727.4092,cpp,s323,213380791.0,runtimes_v7f_default.csv,dace_s323,213174000.0,213131909.0909091,125445690909.09148,dace,213380791.0
576,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s323,213610407.0,213583851.1818182,306328538232.16,cpp,s323,213610407.0,runtimes_v7f_default.csv,dace_s323,218353500.0,218370700.0,231380233333.33295,dace,213610407.0
577,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s1161,214562760.0,214614311.8181818,11322015003.563501,cpp,s1161,214562760.0,runtimes_v7f_default.csv,dace_s1161,212842000.0,688225181.8181819,2.483335399049563e+18,dace,214562760.0
578,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s113,214662753.0,214740813.9090909,55439954614.69177,cpp,s113,214662753.0,runtimes_v7f_default.csv,dace_s113,214433500.0,214681100.0,239747433333.3328,dace,214662753.0
579,graceclang,arm,runtimes_v8f_no_vectorize.csv,cpp_s341,215225434.0,215273336.0,62532362549.000626,cpp,s341,215225434.0,runtimes_v8f_intrinsic_sve.csv,dace_s341,216070000.0,216242818.1818182,595080563636.3639,dace,216041430.0
580,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s221,215480522.0,215552954.9090909,56307897180.89148,cpp,s221,215480522.0,runtimes_v8f_intrinsic_neon.csv,dace_s221,74046000.0,74126000.0,59002799999.99949,dace,215480522.0
581,graceclang,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s151,216471342.0,217973371.36363637,12980543702802.436,cpp,s151,216471342.0,runtimes_v8f_intrinsic_sve.csv,dace_s151,213581000.0,229864818.1818182,2701829024363636.5,dace,216471342.0
582,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s451,216559728.0,216595220.1818182,977973824082.1797,cpp,s451,216559728.0,runtimes_v7f_force_width_512.csv,dace_s451,174315000.0,177193100.0,22802330322222.24,dace,216559728.0
583,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s151,216643897.0,240264628.0,6146743927555402.0,cpp,s151,216643897.0,runtimes_v8f_intrinsic_sve.csv,dace_s151,213978000.0,214607400.0,14355034488888.97,dace,229830146.0
584,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s341,216651562.0,217128287.54545453,2472664762523.4697,cpp,s341,216651562.0,runtimes_v8f_intrinsic_sve.csv,dace_s341,216645000.0,232282181.8181818,2699108689563636.5,dace,216651562.0
585,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s424,216848431.0,217291548.27272728,3110657833426.991,cpp,s424,216848431.0,runtimes_v8f_intrinsic_sve.csv,dace_s424,213634000.0,214633800.0,6326468400000.007,dace,219136940.0
586,graceclang,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s311,217800975.0,221170322.36363637,52601231652100.31,cpp,s311,217800975.0,runtimes_v8f_.csv,dace_s311,218177500.0,219729300.0,25517423122222.11,dace,222843828.0
587,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s123,217815897.0,217818755.45454547,780439675902.6777,cpp,s123,217815897.0,runtimes_v7f_force_width_256.csv,dace_s123,207053000.0,206917000.0,156874800000.00113,dace,217815897.0
588,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s254,218108809.0,217989355.1818182,103986628129.56558,cpp,s254,218108809.0,runtimes_v7f_default.csv,dace_s254,198027000.0,198145272.72727272,92401418181.81842,dace,218108809.0
589,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s311,218132694.0,219982298.72727272,24459668581043.812,cpp,s311,218132694.0,runtimes_v8f_.csv,dace_s311,219258000.0,221458727.27272728,20003814818181.816,dace,220653672.0
590,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s274,218172956.0,5516797056.727273,2.4476818200533618e+20,cpp,s274,218172956.0,runtimes_v7f_default.csv,dace_s274,216377000.0,4634233636.363636,1.335474534159651e+20,dace,218172956.0
591,llvm,intel_xeon,runtimes_v7f_.csv,cpp_s1111,218610843.5,233701692.9090909,5358118881004830.0,cpp,s1111,218610843.5,runtimes_v7f_default.csv,dace_s1111,218102500.0,218090800.0,3514399999.999962,dace,218738223.0
592,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s124,219010106.0,219012480.1818182,15433372290.36346,cpp,s124,219010106.0,runtimes_v7f_default.csv,dace_s124,216722000.0,332251727.27272725,1.4630507512441814e+17,dace,219010106.0
593,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s1111,219328008.0,219343489.54545453,12319840393.273378,cpp,s1111,219328008.0,runtimes_v7f_default.csv,dace_s1111,216233000.0,216257454.54545453,8249472727.272861,dace,219328008.0
594,graceclang,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s424,219619147.0,220263695.27272728,2956815714585.812,cpp,s424,219619147.0,runtimes_v8f_intrinsic_sve.csv,dace_s424,220426000.0,220958000.0,2921373555555.552,dace,219619147.0
595,gcc,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s124,220024271.0,220021725.72727272,158602924049.619,cpp,s124,220024271.0,runtimes_v7f_force_width_512.csv,dace_s124,313853000.0,314578727.27272725,1232155618181.8218,dace,220024271.0
596,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s211,220143639.0,239211172.8181818,3950849834524121.5,cpp,s211,220143639.0,runtimes_v7f_default.csv,dace_s211,215128000.0,1189444000.0,1.0429232897728401e+19,dace,220143639.0
597,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s123,220419732.0,221065956.27272728,3506540274130.424,cpp,s123,220419732.0,runtimes_v7f_default.csv,dace_s123,200880000.0,200823272.72727272,495054818181.8166,dace,220419732.0
598,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s244,220971945.0,221551837.8181818,4010477736008.7666,cpp,s244,220971945.0,runtimes_v7f_default.csv,dace_s244,189163000.0,190388400.0,9183955822222.22,dace,220971945.0
599,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s424,221370586.0,221524966.36363637,2562221306167.458,cpp,s424,221370586.0,runtimes_v8f_.csv,dace_s424,220106500.0,221984700.0,15722748011111.104,dace,225191966.0
600,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s222,221445096.0,221443154.9090909,12521048324.890865,cpp,s222,221445096.0,runtimes_v7f_default.csv,dace_s222,85393000.0,86299909.0909091,8098951690909.088,dace,221445096.0
601,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s2251,221533576.0,221539954.1818182,32771668884.965996,cpp,s2251,221533576.0,runtimes_v7f_default.csv,dace_s2251,218660000.0,381301909.09090906,2.8957155695389094e+17,dace,221533576.0
602,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s151,221865829.0,221421634.63636363,716005730025.674,cpp,s151,221865829.0,runtimes_v7f_default.csv,dace_s151,220383000.0,220962090.9090909,620690090909.0885,dace,221865829.0
603,gcc,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s1111,222706343.0,222790818.8181818,68608373741.96299,cpp,s1111,222706343.0,runtimes_v7f_default.csv,dace_s1111,222516000.0,222891700.0,924767566666.6669,dace,222979710.0
604,llvm,intel_xeon,runtimes_v7f_.csv,cpp_s211,223748551.0,227251560.1818182,128188289381434.4,cpp,s211,223748551.0,runtimes_v7f_.csv,dace_s211,215897000.0,748289727.2727273,3.112018979980619e+18,dace,223748551.0
605,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s272,224064837.0,222754342.9090909,19232581318495.9,cpp,s272,224064837.0,runtimes_v7f_default.csv,dace_s272,205355000.0,205361400.0,26063377777.778248,dace,224064837.0
606,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s3251,224598396.0,224621363.54545453,90128673519.07191,cpp,s3251,224598396.0,runtimes_v7f_default.csv,dace_s3251,104111000.0,104169454.54545455,169906672727.27255,dace,224598396.0
607,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s2251,225034203.0,5945998333.363636,2.493767340470062e+20,cpp,s2251,225034203.0,runtimes_v7f_default.csv,dace_s2251,223970000.0,5283353636.363636,1.5437438454557884e+20,dace,225034203.0
608,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s471,225041630.0,5774854995.909091,2.5866217894598872e+20,cpp,s471,225041630.0,runtimes_v7f_default.csv,dace_s471,225494000.0,237293818.1818182,1413145684563636.2,dace,225041630.0
609,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s451,226047533.0,225862134.45454547,757785193163.2677,cpp,s451,226047533.0,runtimes_v7f_default.csv,dace_s451,236247000.0,236480545.45454547,3819274872727.2607,dace,226047533.0
610,gcc,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s161,226369262.0,226470258.9090909,49451647073.08971,cpp,s161,226369262.0,runtimes_v7f_default.csv,dace_s161,362475000.0,362738300.0,841481122222.2256,dace,226731821.0
611,graceclang,arm,runtimes_v8f_no_vectorize.csv,cpp_s342,226378424.0,235631375.36363637,950306159299065.8,cpp,s342,226378424.0,runtimes_v8f_intrinsic_sve.csv,dace_s342,223209000.0,223137272.72727272,85196818181.81683,dace,226750660.0
612,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s1161,226807570.0,227215476.54545453,1269276851189.0723,cpp,s1161,226807570.0,runtimes_v7f_default.csv,dace_s1161,310795000.0,312091454.54545456,9265850472727.27,dace,226807570.0
613,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s342,227683281.0,246168598.36363637,3757410473679561.0,cpp,s342,227683281.0,runtimes_v8f_intrinsic_sve.csv,dace_s342,223730000.0,223789818.1818182,57238163636.36371,dace,227683281.0
614,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s274,228419508.0,228456146.8181818,49145302079.16408,cpp,s274,228419508.0,runtimes_v7f_default.csv,dace_s274,228575500.0,228706600.0,94642488888.88905,dace,228419508.0
615,llvm,intel_xeon,runtimes_v7f_.csv,cpp_s243,228851611.0,5614154479.090909,2.5374666985350418e+20,cpp,s243,228851611.0,runtimes_v7f_default.csv,dace_s243,207887000.0,370864181.8181818,2.9147661014496365e+17,dace,232887643.0
616,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s152,229773447.0,229756261.0,9377670409.000978,cpp,s152,229773447.0,runtimes_v7f_default.csv,dace_s152,225778000.0,488771000.0,7.591981068693999e+17,dace,229773447.0
617,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s2251,229841157.0,229969480.36363637,213626926189.05707,cpp,s2251,229841157.0,runtimes_v7f_default.csv,dace_s2251,229509500.0,230004700.0,2206526455555.5566,dace,229841157.0
618,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s341,230921207.0,231009201.0,164093931793.19977,cpp,s341,230921207.0,runtimes_v8f_intrinsic_sve.csv,dace_s341,230223500.0,230542400.0,851572488888.894,dace,230964837.0
619,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s3113,231889086.0,232732462.27272728,3466630968587.2104,cpp,s3113,231889086.0,runtimes_v7f_force_width_512.csv,dace_s3113,231936000.0,232586181.8181818,3165561763636.3647,dace,231889086.0
620,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s211,232213063.0,232446126.54545453,762197024674.4829,cpp,s211,232213063.0,runtimes_v7f_default.csv,dace_s211,229885000.0,230389454.54545453,3369023272727.27,dace,232213063.0
621,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s151,232500893.0,232595164.45454547,48938496368.07126,cpp,s151,232500893.0,runtimes_v7f_default.csv,dace_s151,234086000.0,234227363.63636363,470082854545.4554,dace,232500893.0
622,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s342,233002371.0,233323705.72727272,1402992557001.8125,cpp,s342,233002371.0,runtimes_v8f_intrinsic_neon.csv,dace_s342,232597000.0,232830900.0,465153877777.779,dace,233002371.0
623,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s151,234303292.0,234282669.8181818,100606442380.36057,cpp,s151,234303292.0,runtimes_v7f_default.csv,dace_s151,249572000.0,249704100.0,887830766666.6699,dace,234303292.0
624,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s293,234493329.0,234526869.27272728,102357982331.41751,cpp,s293,234493329.0,runtimes_v7f_default.csv,dace_s293,234241000.0,234098727.27272728,148676618181.81863,dace,234493329.0
625,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s293,234493883.0,234458858.27272728,72918040203.21951,cpp,s293,234493883.0,runtimes_v7f_default.csv,dace_s293,234287000.0,234411272.72727272,154797618181.81766,dace,234493883.0
626,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s323,234636239.0,234624296.8181818,14914445229.56311,cpp,s323,234636239.0,runtimes_v7f_default.csv,dace_s323,228917000.0,409020181.8181818,3.558137465133638e+17,dace,234636239.0
627,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s3251,236728968.0,5604220516.090909,2.4316510903065464e+20,cpp,s3251,236728968.0,runtimes_v7f_default.csv,dace_s3251,232619000.0,5966346090.909091,1.7017437510875844e+20,dace,236728968.0
628,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s254,237270370.0,237339090.0,94964546850.39876,cpp,s254,237270370.0,runtimes_v7f_default.csv,dace_s254,194768000.0,194788454.54545453,313998072727.2716,dace,237535653.0
629,graceclang,arm,runtimes_v8f_no_vectorize.csv,cpp_s1161,237462390.0,237916598.9090909,2308578667237.296,cpp,s1161,237462390.0,runtimes_v8f_.csv,dace_s1161,250407000.0,250534636.36363637,692129454545.4509,dace,238024113.0
630,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s311,237572653.0,237639629.72727272,21343750983.01802,cpp,s311,237572653.0,runtimes_v7f_default.csv,dace_s311,237498500.0,237509900.0,3440988888.8887773,dace,237572653.0
631,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s471,237722282.0,237864287.27272728,669324285973.4281,cpp,s471,237722282.0,runtimes_v7f_default.csv,dace_s471,230989000.0,231418909.0909091,1595599690909.0867,dace,237722282.0
632,llvm,intel_xeon,runtimes_v7f_.csv,cpp_s152,239227978.0,3670813701.681818,1.5343919852729447e+20,cpp,s152,239227978.0,runtimes_v7f_default.csv,dace_s152,254533500.0,254517000.0,67004666666.66654,dace,240299249.0
633,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s1161,239291105.0,239464499.0909091,245464758884.89105,cpp,s1161,239291105.0,runtimes_v8f_intrinsic_neon.csv,dace_s1161,252375000.0,252832454.54545453,2673908872727.278,dace,239620571.0
634,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s152,239602648.0,239764500.0,89186518082.59937,cpp,s152,239602648.0,runtimes_v7f_default.csv,dace_s152,273333500.0,274143500.0,6332562277777.789,dace,239602648.0
635,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s254,239741251.0,239744291.36363637,309479623768.45374,cpp,s254,239741251.0,runtimes_v7f_default.csv,dace_s254,198230500.0,198072000.0,279816666666.67914,dace,239741251.0
636,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s116,240087283.0,241216869.1818182,7909812584275.953,cpp,s116,240087283.0,runtimes_v8f_intrinsic_neon.csv,dace_s116,243577000.0,248208545.45454547,102570576672727.34,dace,241538811.0
637,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s471,240202811.0,240250282.72727272,29598148695.818764,cpp,s471,240202811.0,runtimes_v7f_force_width_512.csv,dace_s471,273832000.0,274428272.72727275,2495016018181.813,dace,240202811.0
638,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s323,240266896.0,240833926.54545453,2512227520542.869,cpp,s323,240266896.0,runtimes_v7f_force_width_512.csv,dace_s323,238290000.0,240845900.0,23676118322222.184,dace,240266896.0
639,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s243,242365990.0,242376073.63636363,7287192971.654574,cpp,s243,242365990.0,runtimes_v7f_default.csv,dace_s243,230907000.0,230920545.45454547,37871672727.27285,dace,242365990.0
640,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s271,244591263.0,244679058.63636363,2250741215613.665,cpp,s271,244591263.0,runtimes_v8f_intrinsic_neon.csv,dace_s271,240998000.0,242067700.0,9166775566666.672,dace,244591263.0
641,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s311,245719475.0,245700893.0909091,48913762924.29011,cpp,s311,245719475.0,runtimes_v7f_default.csv,dace_s311,245590000.0,245784400.0,911370711111.1107,dace,245719475.0
642,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s3251,245795915.0,245747030.54545453,12265608001.672829,cpp,s3251,245795915.0,runtimes_v7f_default.csv,dace_s3251,235701000.0,398063636.3636364,2.889914955120546e+17,dace,245795915.0
643,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s452,248067707.0,248346887.8181818,774983136814.5629,cpp,s452,248067707.0,runtimes_v7f_default.csv,dace_s452,233601000.0,233486727.27272728,110402218181.81723,dace,262018183.0
644,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s116,249483396.0,250409075.36363637,3684027843676.0522,cpp,s116,249483396.0,runtimes_v8f_intrinsic_sve.csv,dace_s116,242314000.0,249950818.1818182,642331808363636.4,dace,249483396.0
645,graceclang,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s116,249635971.0,250265692.72727272,5635535736999.408,cpp,s116,249635971.0,runtimes_v8f_intrinsic_sve.csv,dace_s116,243167000.0,243295181.8181818,887667763636.3577,dace,249635971.0
646,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s221,249981475.0,250859357.27272728,2793189690795.0225,cpp,s221,249981475.0,runtimes_v7f_default.csv,dace_s221,188343000.0,188884181.8181818,3170400763636.358,dace,249981475.0
647,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s323,250814902.0,251247106.27272728,1414270203661.6096,cpp,s323,250814902.0,runtimes_v8f_.csv,dace_s323,95463000.0,141598000.0,1.95819105056e+16,dace,253526330.0
648,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s452,251371543.0,251430320.45454547,42212509094.67256,cpp,s452,251371543.0,runtimes_v7f_default.csv,dace_s452,264031000.0,263942272.72727272,829438018181.8206,dace,251371543.0
649,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s3251,252170439.0,252031159.72727272,566140383653.0144,cpp,s3251,252170439.0,runtimes_v7f_default.csv,dace_s3251,242807000.0,243461400.0,1823269599999.9988,dace,252170439.0
650,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s452,252651866.0,252802311.27272728,168746022893.61774,cpp,s452,252651866.0,runtimes_v7f_default.csv,dace_s452,253497000.0,253333272.72727272,288133418181.8215,dace,252651866.0
651,graceclang,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s161,252765710.0,252758276.63636363,44572849483.25365,cpp,s161,252765710.0,runtimes_v8f_no_vectorize.csv,dace_s161,253487000.0,253864181.8181818,3610705363636.3594,dace,253241719.0
